time_s,measured_value
126.0011,1.6547
126.1019,2.1978
126.201,2.704
126.3008,2.8474
126.401,0.5299
126.5012,0.0358
126.6011,-0.377
126.7007,1.7111
126.8005,3.5443
126.901,3.1955
127.0009,2.9264
127.1004,1.8949
127.2009,0.9257
127.3017,1.0125
127.4009,0.7262
127.5019,0.7602
127.6019,0.7421
127.7003,0.6946
127.8014,0.6992
127.9019,0.6365
128.0007,0.729
128.1,0.6924
128.2018,0.5956
128.3004,0.3574
128.4013,0.4754
128.5001,0.2641
128.6018,0.6726
128.7001,0.344
128.8014,0.6402
128.9001,0.7987
129.0008,0.563
129.1016,0.8046
129.2013,0.6752
129.3011,0.7471
129.4014,0.4852
129.5001,0.4689
129.6003,0.2825
129.7016,0.2646
129.8003,0.2625
129.901,0.2625
130.0002,0.2619
130.1003,0.2645
130.2014,0.268
130.3012,0.2656
130.4,0.2666
130.5018,0.2862
130.6003,0.4512
130.7005,0.4738
130.8009,0.718
130.9013,0.6427
131.0019,0.8247
131.1012,0.9287
131.2017,0.913
131.3014,0.8562
131.4001,0.8004
131.5002,0.7431
131.6018,0.6747
131.7004,0.627
131.801,0.8802
131.901,0.7977
132.0003,0.7764
132.1017,0.7966
132.2002,0.7827
132.3013,0.6755
132.4001,0.5558
132.5005,0.7347
132.6012,0.6375
132.7016,0.7875
132.8006,0.6729
132.901,0.6565
133.0007,0.6289
133.1004,0.7122
133.2001,0.7539
133.3004,0.6981
133.4006,0.6282
133.5013,0.8106
133.6015,0.7769
133.7001,0.8438
133.8003,0.7378
133.9018,0.7961
134,0.7731
134.1004,0.789
134.2014,0.8324
134.3008,0.7021
134.4015,0.7782
134.5017,0.8286
134.6019,0.7999
134.7015,0.7204
134.8004,0.7977
134.9006,0.8099
135.0019,0.7588
135.1006,0.8014
135.2013,0.846
135.3017,0.8301
135.4018,0.8144
135.5015,0.7753
135.6003,0.788
135.7014,0.7907
135.8013,0.8087
135.9013,0.7569
136.0017,0.8583
136.1008,0.8181
136.2017,0.8254
136.301,0.7781
136.401,0.7949
136.5016,0.7719
136.6017,0.8431
136.7005,0.8089
136.8008,0.7869
136.9017,0.7718
137.0002,0.7754
137.1008,0.8281
137.2009,0.8711
137.3003,0.787
137.4016,0.8264
137.5013,0.8224
137.601,0.7858
137.7015,0.6942
137.8012,0.6677
137.9001,0.5634
138.0009,0.8253
138.1014,0.3931
138.2016,0.4681
138.3009,0.323
138.4009,0.3933
138.5018,0.3254
138.6019,0.9504
138.7005,0.3336
138.8017,0.3241
138.9006,0.3435
139.0007,0.3281
139.1,0.5116
139.2011,0.3313
139.3012,0.3967
139.401,0.3253
139.5003,0.325
139.6003,0.4371
139.7012,0.4605
139.8019,0.4613
139.9018,0.4764
140.0011,0.4695
140.101,0.4445
140.2008,0.3883
140.3012,0.383
140.4014,0.3389
140.5011,0.3283
140.6005,0.333
140.7011,0.3226
140.8011,0.3247
140.9016,0.3245
141.0011,0.3236
141.1004,0.32
141.2006,0.3287
